image_name,registered,matched_points,matched_norm,inlier_ratio,reprojection_error,reprojection_score,geo_score,accepted,accept_rule
0171,1.0,1851.0,0.6789238452911377,0.5133111480865225,1.1926022553827096,0.0,0.648058748344415,True,top_0.750
0172,1.0,4921.0,0.12768828868865967,0.6134380453752182,1.1926022553827096,0.0,0.5352815835159694,True,top_0.750
0173,1.0,5731.0,0.3103651702404022,0.6015534795843392,1.1926022553827096,0.0,0.5779796624561854,True,top_0.750
0174,1.0,7564.0,0.47760817408561707,0.5102192242833052,1.1926022553827096,0.0,0.5969568495922306,True,top_0.750
0175,1.0,6571.0,0.5323437452316284,0.5778227224762574,1.1926022553827096,0.0,0.6275416169269714,True,top_0.750
0176,1.0,6706.0,0.45551151037216187,0.5706748361841545,1.1926022553827096,0.0,0.6065465866390791,True,top_0.750
0177,1.0,6862.0,0.591549277305603,0.5723579948285928,1.1926022553827096,0.0,0.6409768180335489,True,top_0.750
0179,1.0,1944.0,0.5185965895652771,0.45,1.1926022553827096,0.0,0.5921491473913193,True,top_0.750
0180,1.0,4230.0,0.32360631227493286,0.5752753977968176,1.1926022553827096,0.0,0.5747204275179376,True,top_0.750
0181,1.0,6399.0,0.718900203704834,0.7001860159754897,1.1926022553827096,0.0,0.7047715549200809,True,top_0.750
0182,1.0,8646.0,0.3747153580188751,0.7429111531190926,1.1926022553827096,0.0,0.6294066277844919,True,top_0.750
0183,1.0,10089.0,0.04537403956055641,0.7736369910282954,1.1926022553827096,0.0,0.5547527576472129,True,top_0.750
0185,1.0,9092.0,0.11183267086744308,0.7405114839550415,1.1926022553827096,0.0,0.5630860387056211,True,top_0.750
0186,1.0,9103.0,0.6621404886245728,0.7471273801707157,1.1926022553827096,0.0,0.7023169671988221,True,top_0.750
0189,1.0,10680.0,0.35725730657577515,0.7461748061203102,1.1926022553827096,0.0,0.6258580281740214,True,top_0.750
0191,1.0,2660.0,0.3526186943054199,0.4906843755764619,1.1926022553827096,0.0,0.5608257674704704,True,top_0.750
