image_name,fft_score,is_fft_blurry,fft_kept,exposure_mean,exposure_score,contrast_score,entropy_score,contrast_norm,entropy_norm,raw_score,accepted
0180,0.595171,False,True,0.5155092273666831,0.9689815452666337,0.7663835547708051,7.532027244567871,0.11598712205886841,0.4421444237232208,0.5434910182097445,True
0181,0.506824,False,True,0.510792862020208,0.978414275959584,0.7734979660064862,7.537302017211914,0.1329294890165329,0.4549162685871124,0.5159816067126459,True
0182,0.438789,False,True,0.5103740907281523,0.9792518185436954,0.7689368552273608,7.537168979644775,0.12206769734621048,0.4545941650867462,0.4866983361953304,True
0183,0.482452,False,True,0.5188911994673991,0.9622176010652017,0.7519735163065542,7.516925811767578,0.0816708654165268,0.4055791199207306,0.48287431728049185,True
0184,0.366207,True,False,0.5251070793581738,0.9497858412836524,0.7392182465928713,7.490262985229492,0.05129524692893028,0.3410200774669647,0.4149030331359095,False
0185,0.54166,False,True,0.5281068510978696,0.9437862978042608,0.7388504998118358,7.477705478668213,0.050419457256793976,0.3106144368648529,0.47762803838518153,True
0186,0.58857,False,True,0.5244824312269465,0.951035137546107,0.7312810928452594,7.465599536895752,0.03239363059401512,0.28130218386650085,0.4883741904013246,True
0187,0.332517,True,False,0.5177776390389723,0.9644447219220553,0.7227021548964754,7.45841121673584,0.011963563971221447,0.26389700174331665,0.3810678575273187,False
0188,0.337586,True,True,0.5143577595280135,0.9712844809439729,0.7228074251927248,7.462287425994873,0.012214235961437225,0.273282527923584,0.38639064896579883,False
0189,0.503466,False,True,0.515456692852681,0.9690866142946379,0.7283027389017325,7.46864652633667,0.025300856679677963,0.28867989778518677,0.45799987375190054,True
0190,0.296271,True,False,0.5129448989970111,0.9741102020059778,0.736863581943052,7.481226921081543,0.04568777233362198,0.3191409409046173,0.3862961830488434,False
0191,0.554209,False,True,0.4980236629523377,0.9960473259046754,0.7572472316388442,7.51626443862915,0.09422974288463593,0.40397772192955017,0.5205345581437723,True
0192,0.45878,False,True,0.5063666566052569,0.9872666867894861,0.7615287878047157,7.513497829437256,0.10442596673965454,0.39727890491485596,0.4813063116887994,True
0193,0.479909,False,True,0.5218926633976356,0.9562146732047287,0.7802082153665014,7.557246208190918,0.14890949428081512,0.5032073855400085,0.5136299106051105,True
0194,0.587257,False,True,0.5253570331742538,0.9492859336514925,0.7927072656085031,7.5861663818359375,0.17867489159107208,0.5732321739196777,0.5751413998324485,True
0195,0.468247,False,True,0.5244380902722172,0.9511238194555656,0.7889560078023956,7.580526828765869,0.16974154114723206,0.5595770478248596,0.5233872816855314,True
0196,0.421867,False,True,0.5234873992797748,0.9530252014404503,0.7692674966480949,7.546914100646973,0.1228550598025322,0.478190153837204,0.47956088301603733,True
0197,0.708632,False,True,0.5185759289506379,0.9628481420987243,0.7529410971900964,7.526976585388184,0.08397503942251205,0.429915189743042,0.5788004742528556,True
0198,0.480471,False,True,0.5174642456436097,0.9650715087127806,0.7446263014473739,7.5207390785217285,0.06417406350374222,0.41481223702430725,0.480999961848166,True
0199,0.67328,False,True,0.5202226006392264,0.9595547987215471,0.7324349456516362,7.504288196563721,0.03514137119054794,0.37497949600219727,0.5432471331828584,True
0200,0.580203,False,True,0.5216141526463215,0.956771694707357,0.7295587999369508,7.500507354736328,0.028292173519730568,0.3658249080181122,0.50225895524904,True
0201,0.47783,False,True,0.5258197233492921,0.9483605533014159,0.7334301519357208,7.512684345245361,0.03751140087842941,0.3953092098236084,0.46736823280069073,True
0202,0.310009,True,False,0.5314739574901047,0.9370520850197905,0.7295472352767995,7.510541915893555,0.028264636173844337,0.390121728181839,0.39509128987509473,False
0203,0.323222,True,True,0.5283925136475558,0.9432149727048884,0.7219475628967144,7.505824565887451,0.010166559368371964,0.37869954109191895,0.39570501463303587,False
0204,0.339199,True,True,0.5269575175272002,0.9460849649455996,0.7176784064316618,7.50236701965332,0.0,0.37032774090766907,0.3989621411706537,False
0205,0.334312,True,False,0.5011237408965468,0.9977525182069065,0.7485991073146113,7.506471633911133,0.07363501936197281,0.3802662789821625,0.4240555633102084,False
0206,0.4993,False,True,0.4986428944148246,0.9972857888296492,0.7729793061001939,7.546080112457275,0.13169445097446442,0.4761708080768585,0.5207502095761944,True
0207,0.190663,True,False,0.5080121830887708,0.9839756338224583,0.775359570353591,7.534013748168945,0.13736280798912048,0.4469543695449829,0.3899237622713123,False
0208,0.29896,True,True,0.5175977037540378,0.9648045924919244,0.7767721198915535,7.516304016113281,0.1407267302274704,0.404073566198349,0.4215049777835488,False
0209,0.476061,False,True,0.5249481627582823,0.9501036744834355,0.7797578000750072,7.50653076171875,0.1478368192911148,0.38040944933891296,0.48609438862269266,True
