image_name,registered,matched_points,matched_norm,inlier_ratio,reprojection_error,reprojection_score,geo_score,accepted,accept_rule
0131,1.0,1305.0,0.22190625965595245,0.31837033422786043,1.1657978011059642,0.0,0.48506914847095317,False,threshold_0.550
0133,1.0,1442.0,0.2678956687450409,0.19986139986139986,1.1657978011059642,0.0,0.46693926715161016,False,threshold_0.550
0135,1.0,1190.0,0.2714257836341858,0.2230971128608924,1.1657978011059642,0.0,0.4736307241237695,False,threshold_0.550
0136,1.0,1219.0,0.0858011394739151,0.21355991590749826,1.1657978011059642,0.0,0.42484026384535334,False,threshold_0.550
0137,1.0,1201.0,0.16503235697746277,0.20678374655647383,1.1657978011059642,0.0,0.44295402588348415,False,threshold_0.550
0139,1.0,2108.0,0.125808984041214,0.2111378205128205,1.1657978011059642,0.0,0.4342367011385086,False,threshold_0.550
0140,1.0,2572.0,0.21366934478282928,0.3269352993517224,1.1657978011059642,0.0,0.48515116103363787,False,threshold_0.550
0141,1.0,3076.0,0.21759168803691864,0.3660161827701095,1.1657978011059642,0.0,0.495901967701757,False,threshold_0.550
0142,1.0,3093.0,0.20298098027706146,0.336854715748203,1.1657978011059642,0.0,0.4849589240063161,False,threshold_0.550
0143,1.0,1181.0,0.22033731639385223,0.35486778846153844,1.1657978011059642,0.0,0.4938012762138476,False,threshold_0.550
0144,1.0,2532.0,0.172975093126297,0.3356309650053022,1.1657978011059642,0.0,0.4771515145328998,False,threshold_0.550
0145,1.0,2625.0,0.5681506395339966,0.34920846082213647,1.1657978011059642,0.0,0.5793397750890332,True,threshold_0.550
0146,1.0,2479.0,0.6500294208526611,0.4021086780210868,1.1657978011059642,0.0,0.613034524718437,True,threshold_0.550
0147,1.0,3588.0,0.1525789350271225,0.3611474584801208,1.1657978011059642,0.0,0.4784315983768108,False,threshold_0.550
0148,1.0,2827.0,0.17101392149925232,0.41813341221712763,1.1657978011059642,0.0,0.49728683342909497,False,threshold_0.550
0149,1.0,3101.0,0.09295940399169922,0.26400476758045294,1.1657978011059642,0.0,0.439241042893038,False,threshold_0.550
0150,1.0,2591.0,0.1104138046503067,0.2562048848017403,1.1657978011059642,0.0,0.4416546723630117,False,threshold_0.550
0151,1.0,1900.0,0.02010198123753071,0.3170365426330719,1.1657978011059642,0.0,0.43428463096765063,False,threshold_0.550
0152,1.0,1264.0,0.05501078814268112,0.21463745967057227,1.1657978011059642,0.0,0.4174120619533133,False,threshold_0.550
0153,1.0,916.0,0.048833105713129044,0.16235377525700107,1.1657978011059642,0.0,0.4027967202425325,False,threshold_0.550
0154,1.0,703.0,0.26407137513160706,0.0893379082475537,1.1657978011059642,0.0,0.43835232084479014,False,threshold_0.550
0155,1.0,596.0,0.18748773634433746,0.15460440985732815,1.1657978011059642,0.0,0.43552303655041635,False,threshold_0.550
0157,1.0,1627.0,0.8220239281654358,0.2583770049229792,1.1657978011059642,0.0,0.6201002332721037,True,threshold_0.550
0158,1.0,1793.0,0.3501667082309723,0.3506061791161517,1.1657978011059642,0.0,0.525193221836781,False,threshold_0.550
0162,1.0,1044.0,0.194842129945755,0.4660714285714286,1.1657978011059642,0.0,0.5152283896292958,False,threshold_0.550
0163,1.0,777.0,0.10423612594604492,0.32280847528043205,1.1657978011059642,0.0,0.45676115030661923,False,threshold_0.550
0164,1.0,3458.0,0.1455187350511551,0.5066666666666667,1.1657978011059642,0.0,0.5130463504294555,False,threshold_0.550
0165,1.0,5088.0,0.1420866847038269,0.6356821589205397,1.1657978011059642,0.0,0.5444422109060916,False,threshold_0.550
0171,1.0,2830.0,0.6475779414176941,0.6349562485977115,1.1657978011059642,0.0,0.6706335475038514,True,threshold_0.550
0175,1.0,1386.0,0.4710727632045746,0.43326039387308535,1.1657978011059642,0.0,0.576083289269415,True,threshold_0.550
0176,1.0,1058.0,0.14963717758655548,0.3394289380814886,1.1657978011059642,0.0,0.472266528917011,False,threshold_0.550
0192,1.0,3853.0,0.21533633768558502,0.7119364375461936,1.1657978011059642,0.0,0.5818181938079446,True,threshold_0.550
0196,1.0,10542.0,0.2355363816022873,0.676984330850244,1.1657978011059642,0.0,0.5781301781131328,True,threshold_0.550
0198,1.0,6138.0,0.04775446280837059,0.5369139258222533,1.1657978011059642,0.0,0.49616709715765595,False,threshold_0.550
0200,1.0,8893.0,0.34408706426620483,0.6187726134149736,1.1657978011059642,0.0,0.5907149194202945,True,threshold_0.550
0201,1.0,6973.0,0.18376152217388153,0.6060843111690569,1.1657978011059642,0.0,0.5474614583357346,False,threshold_0.550
0207,1.0,562.0,0.02137674018740654,0.15136008618367897,1.1657978011059642,0.0,0.39318420659277137,False,threshold_0.550
0208,1.0,653.0,0.4051774740219116,0.13383890141422422,1.1657978011059642,0.0,0.48475409385903395,False,threshold_0.550
0209,1.0,653.0,0.27319082617759705,0.12133036046079525,1.1657978011059642,0.0,0.448630296659598,False,threshold_0.550
