image_name,fft_score,is_fft_blurry,fft_kept,exposure_mean,exposure_score,contrast_score,entropy_score,contrast_norm,entropy_norm,raw_score,accepted,accept_rule
0159,0.342873,False,True,0.5670453683625767,0.8659092632748466,0.7343255197070659,7.419255256652832,0.1474429816007614,0.4585053622722626,0.4315207214295741,False,threshold_0.450
0160,0.33294,False,True,0.5776501371363993,0.8446997257272013,0.7194097723565811,7.368067264556885,0.11307571083307266,0.37268519401550293,0.3992681261151554,False,threshold_0.450
0161,0.259403,True,False,0.5759033913214394,0.8481932173571212,0.7203107222493721,7.4163031578063965,0.11515165865421295,0.4535559415817261,0.387141363518612,False,threshold_0.450
0162,0.491053,False,True,0.5759159410503818,0.8481681178992364,0.7490830865645848,7.509470462799072,0.18144576251506805,0.6097573041915894,0.5242954369211787,True,threshold_0.450
0163,0.485421,False,True,0.5513041531679486,0.8973916936641029,0.7323367688061213,7.510412216186523,0.14286068081855774,0.6113361716270447,0.5244861092219412,True,threshold_0.450
0164,0.503954,False,True,0.5414999177949985,0.917000164410003,0.7228616868047272,7.483580589294434,0.12102930247783661,0.5663511753082275,0.5224577284392135,True,threshold_0.450
0165,0.512104,False,True,0.5522567521354287,0.8954864957291426,0.7296739229721779,7.476688385009766,0.1367252618074417,0.5547959208488464,0.5222431356770862,True,threshold_0.450
0166,0.342863,False,True,0.5719162850033813,0.8561674299932374,0.7193447343765307,7.4194207191467285,0.11292587965726852,0.45878276228904724,0.42272041438791064,False,threshold_0.450
0167,0.461089,False,True,0.5796390885652187,0.8407218228695625,0.686758918365102,7.334317207336426,0.03784526139497757,0.31610092520713806,0.4233692018943357,False,threshold_0.450
0168,0.324847,True,False,0.5728615237442436,0.8542769525115128,0.7035411504677126,7.343174934387207,0.07651301473379135,0.3309515118598938,0.38228709582103965,False,threshold_0.450
0169,0.396126,False,True,0.5707349163304806,0.8585301673390389,0.6984867119728887,7.343221187591553,0.0648670569062233,0.3310290575027466,0.40933565634960173,False,threshold_0.450
