图像,选择提示词,选择分数,A1s基础分数,前景面积比例,恢复细结构像素,共识启用,共识接受,共识回退IoU,共识删除像素比例,共识补回像素比例,记忆后端,记忆种子帧,记忆候选采用,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0085.jpg,A1s,0.9597507536601894,0.9224928261057357,0.062367259837962964,0,1,0,0.5936,0.00486,0.03409,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9902899671370577
0086.jpg,A1s,0.9488396815920035,0.9012709067050477,0.059521363811728394,0,1,0,0.6258,0.00276,0.03066,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9854991148363156
0087.jpg,A1s,0.9525271402637798,0.9096773365730898,0.05687114197530864,0,1,0,0.6666,0.00077,0.02694,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.987638643918323
0088.jpg,A1s,0.9462862725116161,0.9011233233817479,0.055084514853395064,0,1,0,0.6375,0.00088,0.0296,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9889974239045028
0089.jpg,A6共识,0.8959879744066357,0.7871471371190795,0.08370129243827161,0,1,0,0.4202,0.00903,0.04962,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.4703725959114868
0090.jpg,A6共识,0.8818001152708208,0.8729282620428114,0.09366415895061729,0,1,0,0.3658,0.01384,0.05116,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.40848864176143507
0091.jpg,A6共识,0.9121200638006449,0.8747418618869146,0.09029634452160494,0,1,0,0.3683,0.01385,0.05105,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.352986374300257
0092.jpg,A6共识,1.0173713540074107,0.8161927477739519,0.028836082175925926,0,1,0,0.3143,0.02263,0.04964,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.3318441075580726
0093.jpg,A6共识,1.0295609778493668,0.7806726995423543,0.05123275945216049,0,1,0,0.0,0.05943,0.05123,sam3_video,0029,0,0,sam3_if_supported,0,low_iou_guard,1,10,0.0
0094.jpg,A6共识,1.0623977352556908,0.76761075252367,0.027425250771604938,0,1,0,0.2442,0.04329,0.04513,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.3152370781918172
0095.jpg,A6共识,0.9475264146816758,0.8156778220648266,0.09304783950617283,0,1,0,0.3011,0.05054,0.04981,sam3_video,0029,0,0,sam3_if_supported,0,low_iou_guard,1,10,0.0
0096.jpg,A6共识,0.9312286823801985,0.9075132087546681,0.08899112654320987,0,1,0,0.2479,0.06331,0.05123,sam3_video,0029,0,0,sam3_if_supported,0,low_iou_guard,1,10,0.0
0097.jpg,A6共识,0.943590944556332,0.9124281516277748,0.05123275945216049,0,1,0,0.0,0.10678,0.05123,sam3_video,0029,0,0,sam3_if_supported,0,low_iou_guard,1,10,0.0
0098.jpg,A6共识,0.9990403300400101,0.8551439696709819,0.06747034143518518,0,1,0,0.1004,0.09648,0.05101,sam3_video,0029,0,0,sam3_if_supported,0,low_iou_guard,1,10,0.0993774234505049
0099.jpg,A6共识,0.983231039126682,0.9524359670695306,0.06449845679012346,0,1,0,0.0818,0.09778,0.05123,sam3_video,0029,0,0,sam3_if_supported,0,low_iou_guard,1,10,0.08010254019356447
0100.jpg,A6共识,0.9399832366203449,0.7632603569108625,0.06592930169753086,0,1,0,0.0885,0.10118,0.05114,sam3_video,0029,0,0,sam3_if_supported,0,low_iou_guard,1,10,0.08646198702758874
