图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0059.jpg,P2,1.0676674841388554,0.22462938850308642,18,1,ok,0.0006275318287037037,1,sam3_if_supported,1,ok,1,9,0.9897428978853159,0.5251274581209031,low
0060.jpg,P2,1.097371504357665,0.21387309510030864,12,1,ok,0.0018466676311728394,1,sam3_if_supported,1,ok,1,9,0.9928435323274233,0.6654193950732772,low
0061.jpg,P2,1.076272885953474,0.21294270833333334,16,1,ok,0.0015180121527777778,1,sam3_if_supported,1,ok,1,9,0.991250428900544,0.6473309608540925,low
0062.jpg,P2,1.0774840161120793,0.2137110580632716,14,1,ok,0.0021260127314814813,1,sam3_if_supported,1,ok,1,9,0.9873116298571198,0.6850439882697947,low
0063.jpg,P2,1.07640857291881,0.19796742380401233,10,1,ok,0.001722728587962963,1,sam3_if_supported,1,ok,1,9,0.9876589987797786,0.5818181818181818,low
0064.jpg,P2,1.1047173351119979,0.19692720389660495,9,1,ok,0.0022124565972222224,1,sam3_if_supported,1,ok,1,9,0.9866606606272603,0.6455613577023499,low
0065.jpg,P2,1.0796401488997112,0.19509186921296295,18,1,ok,0.00203173225308642,1,sam3_if_supported,1,ok,1,9,0.9884513937929985,0.6120363361090083,low
0066.jpg,P2,1.071222187716574,0.19081030574845678,7,1,ok,0.0012490354938271605,1,sam3_if_supported,1,ok,1,9,0.9864343636501235,0.592338479130932,low
0067.jpg,P2,1.0664393923395492,0.18451111593364197,21,1,ok,0.0009008487654320988,1,sam3_if_supported,1,ok,1,9,0.9864195083267249,0.569300518134715,low
0068.jpg,P2,1.04619841704563,0.1786669319058642,15,1,ok,0.00023955922067901234,1,sam3_if_supported,1,ok,1,9,0.9883666441593518,0.48148148148148145,low
0069.jpg,P2,1.0463667096171068,0.19394374517746912,10,1,ok,0.0003704909336419753,1,sam3_if_supported,1,ok,1,9,0.984634620486842,0.653997378768021,low
0070.jpg,P2,1.1069162406025264,0.20196373456790123,16,1,ok,0.000207007137345679,1,sam3_if_supported,1,ok,1,9,0.9796540337338917,0.45359019264448336,low
0071.jpg,P2,1.037549036298258,0.18140564718364197,10,1,ok,0.00012152777777777777,1,sam3_if_supported,1,ok,1,9,0.9822231739847823,0.24333333333333335,low
0072.jpg,P2,0.7567944405084781,0.1369405864197531,5,1,ok,0.0001644483024691358,1,sam3_if_supported,1,ok,1,9,0.9815910741610431,0.32242225859247137,low
0073.jpg,P2,1.1374757938738276,0.148179012345679,8,1,ok,0.00010525173611111111,1,sam3_if_supported,1,ok,1,9,0.9866176512496082,0.3890909090909091,low
0074.jpg,P2,1.1093227284618705,0.22308822820216048,9,1,ok,0.0003361304012345679,1,sam3_if_supported,1,ok,1,9,0.9920977645240988,0.4711425206124853,low
0075.jpg,P2,1.1332528469316627,0.25673152970679014,9,1,ok,0.0001638454861111111,1,sam3_if_supported,1,ok,1,9,0.9937135579213822,0.5228013029315961,low
0076.jpg,P2,1.2311323546716584,0.42317925347222224,9,1,ok,0.0005144434799382716,0,sam3_if_supported,1,ok,1,9,0.9952378806272592,0.8395217117684078,ok
0077.jpg,P2,1.3239716639911983,0.42675624517746913,5,1,ok,0.001394555362654321,0,sam3_if_supported,1,ok,1,9,0.9953686448184234,0.9256600871571392,ok
0078.jpg,P2,1.3498564996798952,0.426390697337963,11,1,ok,0.0006860050154320988,0,sam3_if_supported,1,ok,1,9,0.9959992172319976,0.9133473095737247,ok
0079.jpg,P2,1.2821169210005063,0.44042619116512344,17,1,ok,0.0017769820601851853,0,sam3_if_supported,1,ok,1,9,0.9950000151164891,0.928660178090702,ok
0080.jpg,P2,1.3614215062525843,0.4253516830632716,18,1,ok,0.0028370949074074075,0,sam3_if_supported,1,ok,1,9,0.9945366993823685,0.9178728422858368,ok
0081.jpg,P2,1.3450253798715148,0.4109399112654321,30,1,ok,0.0022663483796296294,0,sam3_if_supported,1,ok,1,9,0.9941840416308872,0.9012599951538648,ok
