图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0157.jpg,P2,1.1529124258996837,0.3306053481867284,5,1,ok,2.375096450617284e-05,0,sam3_if_supported,1,ok,1,9,0.9926295722869293,0.9461077844311377,ok
0158.jpg,P2,1.1934044452207218,0.4126199604552469,13,1,ok,8.861400462962964e-05,0,sam3_if_supported,1,ok,1,9,0.9926593994546533,0.9748110831234257,ok
0159.jpg,P2,1.24306716732813,0.44245490933641973,14,1,ok,2.0736882716049384e-05,0,sam3_if_supported,1,ok,1,9,0.9940087877652508,0.9549180327868853,ok
0160.jpg,P2,1.206996747044023,0.3898365162037037,13,1,ok,0.0001332224151234568,0,sam3_if_supported,1,ok,1,9,0.9956819781715294,0.9777562862669246,ok
0161.jpg,P2,1.1617269887013009,0.33802420910493824,15,1,ok,0.0003849585262345679,0,sam3_if_supported,1,ok,1,9,0.991970916089711,0.991875203119922,ok
0162.jpg,P2,1.1724487475051668,0.31587697723765434,15,1,ok,0.000490210262345679,0,sam3_if_supported,1,ok,1,9,0.9887835652288229,0.99000999000999,ok
0163.jpg,P2,1.1655393723861949,0.307216796875,17,1,ok,0.0005783420138888889,0,sam3_if_supported,1,ok,1,9,0.9842772055652166,0.986872002019692,ok
0164.jpg,P2,1.1680247898304716,0.3078827883873457,8,1,ok,0.00044584297839506175,0,sam3_if_supported,1,ok,1,9,0.9880275101524723,0.9871764426502019,ok
0165.jpg,P2,1.168614354537169,0.31016975308641975,13,1,ok,0.0004275173611111111,0,sam3_if_supported,1,ok,1,9,0.9890804484097407,0.9852740659940006,ok
0166.jpg,P2,1.1897493826424395,0.3155949797453704,16,1,ok,0.0006312692901234568,0,sam3_if_supported,1,ok,1,9,0.9897009682118071,0.9856499718626899,ok
0167.jpg,P2,1.1743203555942667,0.3168946518132716,14,1,ok,0.00016878858024691357,0,sam3_if_supported,1,ok,1,9,0.993493962429088,0.9861644888547272,ok
0168.jpg,P2,1.1439878721361625,0.2944989390432099,20,1,ok,0.00032419463734567903,0,sam3_if_supported,1,ok,1,9,0.9903522759358911,0.9909718534253851,ok
0169.jpg,P1,1.167029789882276,0.29488389756944444,5,1,ok,0.0005607397762345679,0,sam3_if_supported,1,ok,1,9,0.990615051015295,0.981579879560751,ok
0170.jpg,P1,1.2064347846860382,0.3328217833719136,11,1,ok,0.00027259355709876546,0,sam3_if_supported,1,ok,1,9,0.9839455661940141,0.9759615384615384,ok
0171.jpg,P1,1.211912894362218,0.3474154851466049,22,1,ok,0.00042353877314814815,0,sam3_if_supported,1,ok,1,9,0.954093078946165,0.9722419928825623,ok
0172.jpg,P1,1.2043773352271794,0.3399363425925926,2,1,ok,0.00027958622685185183,0,sam3_if_supported,1,ok,1,9,0.9848918280691717,0.9770797962648556,ok
0173.jpg,P1,1.2116294281418174,0.33842472029320986,18,1,ok,0.00015395929783950619,0,sam3_if_supported,1,ok,1,9,0.9888108543657697,0.9549738219895288,ok
0174.jpg,P2,1.224027461817096,0.3631538146219136,19,1,ok,0.00019579475308641975,0,sam3_if_supported,1,ok,1,9,0.9947026693870611,0.9576811594202899,ok
0175.jpg,P2,1.2549254734469342,0.3706886574074074,13,1,ok,0.0001654128086419753,0,sam3_if_supported,1,ok,1,9,0.9942528529968545,0.9526730937773883,ok
0176.jpg,P1,1.2119223153358623,0.34425503954475306,16,1,ok,0.00025595582561728394,0,sam3_if_supported,1,ok,1,9,0.9843236453839668,0.9582059123343527,ok
0177.jpg,P1,1.2030224774002078,0.32317527488425923,10,1,ok,0.0006879340277777778,0,sam3_if_supported,1,ok,1,9,0.987157498743843,0.9839298758217677,ok
0178.jpg,P2,1.205115547655284,0.3344602382330247,8,1,ok,0.0006858844521604938,0,sam3_if_supported,1,ok,1,9,0.9953920212879299,0.9831834180680485,ok
0179.jpg,P2,1.2368466791526418,0.33780080536265433,7,1,ok,0.0007995756172839506,0,sam3_if_supported,1,ok,1,9,0.9944258221241749,0.972960372960373,ok
0180.jpg,P2,1.2607475861876583,0.33545235339506174,8,1,ok,0.0009261670524691358,0,sam3_if_supported,1,ok,1,9,0.9948360261758562,0.9751027866605756,ok
0181.jpg,P2,1.2468294590248616,0.33603853202160494,12,1,ok,0.0010696373456790123,0,sam3_if_supported,1,ok,1,9,0.9952809755241082,0.9753246753246754,ok
0182.jpg,P2,1.3852530422843197,0.33573519483024694,18,1,ok,0.0008175395447530864,0,sam3_if_supported,1,ok,1,9,0.9945183881362591,0.9717791411042945,ok
0183.jpg,P2,1.3905098199845733,0.3335667438271605,11,1,ok,0.00034673996913580247,0,sam3_if_supported,1,ok,1,9,0.9932752778310194,0.9794128860083874,ok
0184.jpg,P2,1.198419859974205,0.3140041473765432,8,1,ok,0.00042076581790123456,0,sam3_if_supported,1,ok,1,9,0.9937214976137001,0.9837758112094396,ok
0185.jpg,P2,1.1634615896003448,0.2830837673611111,14,1,ok,0.0003512008101851852,0,sam3_if_supported,1,ok,1,9,0.9909985180176182,0.9865125240847784,ok
0186.jpg,P2,1.148824402003405,0.2677936921296296,18,1,ok,0.00036229263117283953,0,sam3_if_supported,1,ok,1,9,0.9899489321357644,0.9892650701899257,ok
0187.jpg,P2,1.1926268905296316,0.3013726128472222,14,1,ok,0.00031635802469135804,0,sam3_if_supported,1,ok,1,9,0.988910085759227,0.9898397811645174,ok
0188.jpg,P2,1.3341304736703912,0.3463204089506173,11,1,ok,0.00025004822530864197,0,sam3_if_supported,1,ok,1,9,0.9941124616949677,0.9897769516728625,ok
0189.jpg,P2,1.386100047412323,0.3879006317515432,3,1,ok,0.00016227816358024692,0,sam3_if_supported,1,ok,1,9,0.9940898517892284,0.9929133858267717,ok
0190.jpg,P2,1.427681933769835,0.41397328317901233,12,1,ok,0.0001638454861111111,0,sam3_if_supported,1,ok,1,9,0.9945553380409704,0.9923857868020305,ok
0191.jpg,P2,1.2960002649049709,0.3679879195601852,3,1,ok,1.9772376543209878e-05,0,sam3_if_supported,1,ok,1,9,0.9947301875003481,0.988950276243094,ok
0192.jpg,P2,1.1826511751033904,0.2916704041280864,5,1,ok,8.451485339506173e-05,0,sam3_if_supported,1,ok,1,9,0.9951201763054417,0.9862258953168044,ok
0193.jpg,P2,1.3419662626783644,0.3587214265046296,21,1,ok,3.411940586419753e-05,0,sam3_if_supported,1,ok,1,9,0.9766892644830708,0.991869918699187,ok
0194.jpg,P2,1.3651106339652626,0.38373155381944446,8,1,ok,0.0001322579089506173,0,sam3_if_supported,1,ok,1,9,0.9918320222177541,0.994475138121547,ok
0195.jpg,P2,1.3358851782307462,0.41582658179012344,8,1,ok,0.00016842689043209877,0,sam3_if_supported,1,ok,1,9,0.9957115778695954,0.9976553341148886,ok
0196.jpg,P1,1.3147053603597414,0.33010850694444444,2,1,ok,0.0001783130787037037,0,sam3_if_supported,1,ok,1,9,0.994362450441233,0.9968676585747847,ok
0197.jpg,P1,1.213732389077336,0.2658440634645062,3,1,ok,0.00042631172839506173,0,sam3_if_supported,1,ok,1,9,0.9953504471038409,0.9966261808367072,ok
0198.jpg,P2,1.2059629868859285,0.24579161844135802,3,1,ok,0.00046935281635802467,0,sam3_if_supported,1,ok,1,9,0.9962872704238213,0.9977110157367668,ok
0199.jpg,P2,1.209120745469944,0.25003809799382715,3,1,ok,0.00034505208333333333,0,sam3_if_supported,1,ok,1,9,0.9952259260028187,0.9979308306237068,ok
0200.jpg,P2,1.2107832932754952,0.2560739776234568,5,1,ok,0.00023136091820987655,0,sam3_if_supported,1,ok,1,9,0.9944252729754858,0.9985299522234473,ok
0201.jpg,P2,1.121157919656338,0.25844835069444444,9,1,ok,0.0002173755787037037,0,sam3_if_supported,1,ok,1,9,0.99493587337863,0.9965217391304347,ok
0202.jpg,P2,1.2055217778484908,0.2609020543981482,4,1,ok,0.0002126736111111111,0,sam3_if_supported,1,ok,1,9,0.9953244360418924,0.9990118577075099,ok
0203.jpg,P2,1.0300606746362089,0.2077219569830247,5,1,ok,0.00027596932870370373,0,sam3_if_supported,1,ok,1,9,0.994340811125225,0.9818181818181818,ok
0204.jpg,P2,1.0941831231053278,0.18211021894290125,4,1,ok,0.0002195457175925926,0,sam3_if_supported,1,ok,1,9,0.9930104230533415,0.9742729306487695,ok
0205.jpg,P2,1.081466047284417,0.1715115017361111,8,1,ok,0.0004000289351851852,0,sam3_if_supported,1,ok,1,9,0.9941681697762246,0.9749568221070811,ok
0206.jpg,P2,1.084587115258365,0.16660300925925925,4,1,ok,0.0005817177854938271,0,sam3_if_supported,1,ok,1,9,0.9952514364059931,0.9873881204231082,ok
0207.jpg,P2,1.0881589462222268,0.1657465277777778,4,1,ok,0.0005679735725308642,0,sam3_if_supported,1,ok,1,9,0.9944432968847281,0.9884341637010676,ok
