图像,重提示分数,IoU下降,面积变化,SSIM下降,边界变化,是否标记,几何分数,几何标记,最终重提示标记
0140.jpg,0.2353423626032243,0.36469580148044267,0.14465046096965578,0.25370498831622557,0.05406646509066017,0,0.9968905472636815,ok,0
0141.jpg,0.229940012170122,0.4033487577013817,0.0744884703796084,0.24512421780480165,0.059098499523572635,0,0.9947619047619047,ok,0
0142.jpg,0.15826001420001165,0.20850943767384988,0.06758166385280759,0.23009749664085166,0.07241280593832933,0,0.9954545454545455,ok,0
0143.jpg,0.25289808540246245,0.4265884344084404,0.16015303821977028,0.23033619757193102,0.03979882941055328,0,0.9980506822612085,ok,0
0144.jpg,0.10851354913507408,0.1504777309320824,0.010091406036309307,0.2112499659837821,0.003406668692149344,0,0.9946686976389947,ok,0
0145.jpg,0.25709025527364365,0.49791875699014343,0.08927387076943981,0.1949087209670931,0.0784869492864015,0,0.983402489626556,ok,0
0146.jpg,0.12955086376828323,0.19583360539757222,0.041830528070622715,0.1935588956221702,0.014411639706231496,0,0.9946705426356589,ok,0
0147.jpg,0.18466011493140982,0.2736625786100144,0.07615934943608119,0.22473237368465437,0.09103521091813926,0,0.9903536977491961,ok,0
0148.jpg,0.1352930871535611,0.20560464172167003,0.021295190558087,0.20882412279467844,0.03867756141856825,0,0.9965317919075144,ok,0
0149.jpg,0.2662284954701194,0.45675150839838274,0.03542380205739085,0.2479794927958362,0.23676429211585798,0,0.993431855500821,ok,0
0150.jpg,0.13600828451551197,0.1520809718444066,0.01665802322008637,0.23254732610357431,0.13652404692703,0,0.9954914337240758,ok,0
0151.jpg,0.11075360495321399,0.13860695166833337,0.011569612679362724,0.2171481946601852,0.03374480022940214,0,0.9940931202223766,ok,0
0152.jpg,0.2754760400133878,0.4558104644620866,0.14449362720449763,0.2511227105688624,0.11358862005545031,0,0.9921151868357901,ok,0
0153.jpg,0.16795970794925055,0.19501845696639075,0.14861475657914439,0.22684427199461832,0.03892327245048747,0,0.9849198868991518,ok,0
0154.jpg,0.1799776232114909,0.2867219508680079,0.06726148914705782,0.23787495590280994,0.022272194301474823,0,0.9938091769847051,ok,0
0155.jpg,0.17414609033200537,0.26661647102021013,0.06324915288409635,0.25344261275150237,0.011049227106880884,0,0.9927294759163889,ok,0
0156.jpg,0.21011293331603284,0.26016095176496334,0.2130901261300938,0.24499611132431465,0.030233605564623726,0,0.9625520110957004,ok,0
0157.jpg,0.32551004268239525,0.4627186190562944,0.38271234540012417,0.2537817147887984,0.02956673976974376,0,0.9461077844311377,ok,0
0158.jpg,0.248037852125291,0.30991333814026556,0.24807406389020684,0.20964779550188362,0.16758479285450298,0,0.9748110831234257,ok,0
0159.jpg,0.13482604674956442,0.18414752263756318,0.07230612122655358,0.19294009671794699,0.027085728935281102,0,0.9549180327868853,ok,0
0160.jpg,0.24200385228350318,0.3170274927326078,0.11892374120479643,0.25924995106437543,0.24333871173198346,0,0.9777562862669246,ok,0
0161.jpg,0.2038540290649315,0.2258886105335851,0.1329077829940683,0.29250249633573755,0.1229363036381684,0,0.991875203119922,ok,0
0162.jpg,0.13797417235194329,0.11057014002155674,0.06551966181927633,0.31320425924718975,0.030624287185212703,0,0.99000999000999,ok,0
0163.jpg,0.12022254065449453,0.09713498212815597,0.027416307571345295,0.31328142478698484,0.007005758800382706,0,0.986872002019692,ok,0
0164.jpg,0.10186112981802688,0.05556146294371633,0.0021678225901713187,0.308237189868412,0.03208909782053562,0,0.9871764426502019,ok,0
0165.jpg,0.12422683900614315,0.10634814566089568,0.007428036854716481,0.3258733203249722,0.02453099153271673,0,0.9852740659940006,ok,0
0166.jpg,0.10069465384728266,0.058510530855672704,0.017491153166824234,0.2919751737052869,0.018995908865129446,0,0.9856499718626899,ok,0
0167.jpg,0.16498110226014817,0.2247551227448722,0.004118164582180049,0.30940753096764984,0.052902569413236324,0,0.9861644888547272,ok,0
0168.jpg,0.18375299603548712,0.2522328121542734,0.0706724226550161,0.28641606447682544,0.04132926665687356,0,0.9909718534253851,ok,0
0169.jpg,0.1325552513279681,0.12760038638579907,0.0013071643907622509,0.30717146171496523,0.07183639711004385,0,0.981579879560751,ok,0
0170.jpg,0.1567697723955131,0.13852808899983515,0.12865363661823845,0.2875018976379222,0.028307051210204232,0,0.9759615384615384,ok,0
0171.jpg,0.18862520426223903,0.25901010776119426,0.04384839726185684,0.24925841834385865,0.16463308429594778,0,0.9722419928825623,ok,0
0172.jpg,0.1723207095902621,0.2402522280930166,0.02152794815940984,0.24367211110971332,0.14621609960283663,0,0.9770797962648556,ok,0
0173.jpg,0.11921280378242133,0.1573627084740845,0.004446780499707801,0.23284069765239224,0.03209324185644491,0,0.9549738219895288,ok,0
0174.jpg,0.17191793953098758,0.23373040588694516,0.07307118199663,0.2559103307611704,0.052446128540711234,0,0.9576811594202899,ok,0
0175.jpg,0.11024838025926753,0.11027337591656716,0.020748350924906275,0.23174378975221788,0.05686442346125329,0,0.9526730937773883,ok,0
0176.jpg,0.1747235565837829,0.2169707473381729,0.0713094866390863,0.24581282394878468,0.13002144912303124,0,0.9582059123343527,ok,0
