method,sample,frame_id,frame,mask_path,gt_path,precision,recall,f1,miou,iou_fg,hd95_px,boundary_f1,area_ratio,component_count,temporal_iou,outside_nonblack_ratio,leakage_energy
SAM3_P2,KongQueZhuYu,0000,KongQueZhuYu_0000,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_KongQueZhuYu_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0000.png,0.9964365609702595,0.9516113418056596,0.9735082299135822,0.9663372612965784,0.9483838626700583,15.062299728393555,0.337270442384181,0.22478913483796295,1,,0.001047605337236993,0.0008010223765432099
SAM3_P2,KongQueZhuYu,0025,KongQueZhuYu_0025,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_KongQueZhuYu_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0025.png,0.9375929788683491,0.9818809243964477,0.9592260246237624,0.9386173051469358,0.9216468198842158,163.96652221679688,0.36821448211326746,0.3659862075617284,1,0.39331968863239836,0.035110450254064035,0.02284010898919753
SAM3_P2,KongQueZhuYu,0050,KongQueZhuYu_0050,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_KongQueZhuYu_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0050.png,0.9950029742314279,0.9611285944721508,0.9777724826070513,0.9715771330632752,0.9565116042862222,51.53911209106445,0.3597706956786603,0.22821735146604938,1,0.5698032077283607,0.0014931901908186247,0.0011404079861111111
SAM3_P2,KongQueZhuYu,0075,KongQueZhuYu_0075,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_KongQueZhuYu_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0075.png,0.9958641395850527,0.9497135387319976,0.9722414752617157,0.9632693536964446,0.9459823994252874,290.3199462890625,0.2892765636357258,0.2550687210648148,1,0.30742852073422194,0.0014401040166558317,0.0010549286265432098
SAM3_P2,KongQueZhuYu,0100,KongQueZhuYu_0100,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_KongQueZhuYu_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0100.png,0.9979848778002796,0.9682476495859157,0.9828913913218098,0.9761494804712809,0.9663583445617983,50.249820709228516,0.3849119595815051,0.2882573784722222,1,0.3364451863597636,0.0008264084320418,0.0005808738425925926
SAM3_P2,DouBanLv1,0000,DouBanLv1_0000,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_DouBanLv1_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0000.png,0.9983167195132312,0.94441632372703,0.9706187985410338,0.9625125221783853,0.9429148280203223,324.86517333984375,0.40201921302657495,0.22848054108796295,1,,0.0005070629578269857,0.0003845968364197531
SAM3_P2,DouBanLv1,0025,DouBanLv1_0025,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_DouBanLv1_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0025.png,0.9862022150295173,0.9594188609749519,0.9726261886283356,0.9679280272193285,0.946711097618661,85.83901977539062,0.44188551602784204,0.1639312065972222,1,0.427873903207169,0.0027202742864699233,0.002261887538580247
SAM3_P2,DouBanLv1,0050,DouBanLv1_0050,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_DouBanLv1_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0050.png,0.9929172498693064,0.9771420984792747,0.9849665148076483,0.9833703080958396,0.9703783463074565,12.035799980163574,0.4741384410622744,0.10723922164351851,1,0.4034677420864483,0.0008524393634848804,0.0007595486111111111
SAM3_P2,DouBanLv1,0075,DouBanLv1_0075,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_DouBanLv1_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0075.png,0.9895071549333211,0.9609309576641436,0.975009718959318,0.970809775971123,0.951238013661341,38.20000076293945,0.39152345312862835,0.15966567804783952,1,0.317914711805723,0.0020049963308105432,0.0016753472222222222
SAM3_P2,DouBanLv1,0100,DouBanLv1_0100,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_DouBanLv1_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0100.png,0.9861717514429771,0.9587090359163274,0.972246499856185,0.9696274106113221,0.9459919131582986,35.3841438293457,0.4369053408143908,0.10702980324074074,1,0.40457843198260723,0.0016631392471327918,0.0014800347222222222
SAM3_P2,ChangShouHua2,0000,ChangShouHua2_0000,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_ChangShouHua2_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0000.png,0.9940711068311904,0.9524049342378003,0.9727920684904032,0.9593262840270859,0.9470254645140606,90.40379333496094,0.4046689954134322,0.3385349151234568,1,,0.003103877927061479,0.0020071373456790123
SAM3_P2,ChangShouHua2,0025,ChangShouHua2_0025,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_ChangShouHua2_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0025.png,0.9910513594573629,0.966119748427673,0.9784267570887243,0.9722403622115339,0.9577646672698742,25.78499984741211,0.43696814199310613,0.2335914592978395,1,0.5395547356902155,0.0027490526249028843,0.0020903260030864196
SAM3_P2,ChangShouHua2,0050,ChangShouHua2_0050,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_ChangShouHua2_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0050.png,0.9895492463327462,0.9806268563810495,0.9850678478222137,0.9816629208192198,0.9705750731302665,15.153599739074707,0.4459268215207061,0.1950100067515432,1,0.5179358076098499,0.002537303037798971,0.0020380015432098766
SAM3_P2,ChangShouHua2,0075,ChangShouHua2_0075,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_ChangShouHua2_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0075.png,0.9900273503637412,0.9601605436004248,0.9748652443660433,0.9680161206771375,0.9509630212109762,59.71416473388672,0.45478296729401774,0.2267969955632716,1,0.43635080493689704,0.002952127073648961,0.002261766975308642
SAM3_P2,ChangShouHua2,0100,ChangShouHua2_0100,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_ChangShouHua2_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0100.png,0.9937213225903092,0.9314793746418151,0.9615942041423995,0.9455755443934057,0.9260293114487447,114.66808319091797,0.4187265812073579,0.3058497299382716,1,0.4303421339495027,0.0028503697266683693,0.0019203317901234568
SAM3_P2,CaoMei1,0000,CaoMei1_0000,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_CaoMei1_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0000.png,0.9955725604477661,0.8617245718394562,0.9238256210846189,0.917206242818092,0.85843487745517,461.6532287597656,0.3304910048499647,0.12771303530092593,1,,0.0006633137969269761,0.0005654417438271605
SAM3_P2,CaoMei1,0025,CaoMei1_0025,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_CaoMei1_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0025.png,0.9972596859278119,0.9108558835657646,0.9521015046393414,0.9467762795538324,0.9085818033469488,800.2007446289062,0.4362851262299264,0.13031659915123456,1,0.44822179802180656,0.0004165396328601113,0.00035710841049382716
SAM3_P2,CaoMei1,0050,CaoMei1_0050,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_CaoMei1_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0050.png,0.9948232865850337,0.9416873289187018,0.9675263083922686,0.9656583836010058,0.937095362580785,43.81765365600586,0.4469561215689013,0.07967351466049383,1,0.5834190918446384,0.0004503527851245882,0.0004124469521604938
SAM3_P2,CaoMei1,0075,CaoMei1_0075,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_CaoMei1_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0075.png,0.9946078845866153,0.9114578055726757,0.9512191784060047,0.9482809125608038,0.9069761372641129,641.1022338867188,0.4606173501351889,0.09267879533179012,1,0.08222037170218403,0.000555961144150598,0.0004997347608024691
SAM3_P2,CaoMei1,0100,CaoMei1_0100,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/SAM3_P2/mask_CaoMei1_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0100.png,0.997376459383416,0.8985527452178461,0.9453890508354771,0.9406534034466778,0.8964339423788715,554.2691040039062,0.3800799602133354,0.11608084972993828,1,0.07636801261155081,0.00034958613623867186,0.00030454282407407405
RAP-FSAM3-v2,KongQueZhuYu,0000,KongQueZhuYu_0000,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_KongQueZhuYu_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0000.png,0.9926868667039237,0.9635161707857894,0.9778840235554409,0.9717290097321665,0.9567251134817603,11.90939998626709,0.47116679370536907,0.22846100983796297,1,,0.0021850865086439266,0.0016707658179012346
RAP-FSAM3-v2,KongQueZhuYu,0025,KongQueZhuYu_0025,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_KongQueZhuYu_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0025.png,0.9951649155820396,0.9851872192935278,0.9901509319021705,0.9850238866962007,0.9804939799243834,12.288599967956543,0.4958200175587316,0.3459743923611111,1,0.3959305110592537,0.0025714983096684443,0.0016728153935185186
RAP-FSAM3-v2,KongQueZhuYu,0050,KongQueZhuYu_0050,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_KongQueZhuYu_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0050.png,0.9933015623918211,0.9663979269672354,0.9796650720797268,0.9739288133841768,0.9601406805474718,59.93295669555664,0.4157907177508395,0.22986159336419754,1,0.6079926041041027,0.002016019867527715,0.0015397135416666667
RAP-FSAM3-v2,KongQueZhuYu,0075,KongQueZhuYu_0075,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_KongQueZhuYu_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0075.png,0.9948422918907539,0.9543154003921657,0.9741575285279489,0.9657167813924177,0.9496170763236815,286.86053466796875,0.30984652232690174,0.2565679253472222,1,0.3091110555910668,0.001806466478493075,0.0013233024691358024
RAP-FSAM3-v2,KongQueZhuYu,0100,KongQueZhuYu_0100,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_KongQueZhuYu_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0100.png,0.9963207419006259,0.9731361537896559,0.9845919825264402,0.9784608930445879,0.9696515741289959,47.78824996948242,0.467412535496558,0.29019663869598766,1,0.33804221054050887,0.0015190272050980035,0.0010677083333333333
RAP-FSAM3-v2,DouBanLv1,0000,DouBanLv1_0000,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_DouBanLv1_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0000.png,0.9958437136037688,0.9518107412487995,0.9733294741801725,0.9658429584150862,0.9480446255169732,319.9245300292969,0.5559991521531035,0.23084129050925925,1,,0.0012649551781777906,0.0009594425154320987
RAP-FSAM3-v2,DouBanLv1,0025,DouBanLv1_0025,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_DouBanLv1_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0025.png,0.9851913783026811,0.9636501918551531,0.9743017341717852,0.969832265453549,0.9498911781673641,81.98706817626953,0.5040946033020206,0.16482313368055557,1,0.42858032121084166,0.002935448693011225,0.0024408034336419753
RAP-FSAM3-v2,DouBanLv1,0050,DouBanLv1_0050,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_DouBanLv1_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0050.png,0.9894405648924677,0.98289972285071,0.9861592982241919,0.9846646831743939,0.9726964961032534,10.919300079345703,0.5172613284831938,0.10825014467592593,1,0.40577758220151156,0.001282853588127008,0.0011430603780864198
RAP-FSAM3-v2,DouBanLv1,0075,DouBanLv1_0075,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_DouBanLv1_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0075.png,0.987390322111572,0.9659730705998472,0.9765642838291854,0.9725699669759043,0.9542018794135905,31.513944625854492,0.4430154767848228,0.16084755979938273,1,0.3201609268554083,0.0024273210472960396,0.0020282359182098764
RAP-FSAM3-v2,DouBanLv1,0100,DouBanLv1_0100,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_DouBanLv1_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0100.png,0.9777649099915643,0.9633861087323611,0.9705222548949848,0.9677625709298225,0.9427326229339551,62.60303497314453,0.4105840818540678,0.1084766830632716,1,0.4053352692830087,0.002710391314608882,0.002411988811728395
RAP-FSAM3-v2,ChangShouHua2,0000,ChangShouHua2_0000,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_ChangShouHua2_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0000.png,0.9921375390635374,0.9559623404907965,0.9737140624934836,0.9606173479605093,0.9487746318138565,90.74465942382812,0.4509758798790901,0.34046163676697533,1,,0.00413956040452583,0.0026768663194444444
RAP-FSAM3-v2,ChangShouHua2,0025,ChangShouHua2_0025,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_ChangShouHua2_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0025.png,0.9895506872521465,0.9698716981132075,0.9796123720770682,0.973718656694824,0.9600394450794505,25.244298934936523,0.48993499249511296,0.23485423900462962,1,0.5410157095182643,0.0032274175902582886,0.0024540653935185186
RAP-FSAM3-v2,ChangShouHua2,0050,ChangShouHua2_0050,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_ChangShouHua2_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0050.png,0.9871812843062031,0.9837459441443738,0.9854606203141341,0.9821272016711255,0.9713379687827045,15.062299728393555,0.4647908991279237,0.19609953703703703,1,0.5185978695039294,0.0031296005879146082,0.002513744212962963
RAP-FSAM3-v2,ChangShouHua2,0075,ChangShouHua2_0075,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_ChangShouHua2_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0075.png,0.987614466278047,0.9644808884031222,0.9759106034973393,0.9692884876767505,0.9529545045873382,58.7879524230957,0.48682933641436965,0.2283740837191358,1,0.43777776961033543,0.0036918898334156866,0.002828534915123457
RAP-FSAM3-v2,ChangShouHua2,0100,ChangShouHua2_0100,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_ChangShouHua2_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0100.png,0.9922694198027996,0.87191286576437,0.928205873566042,0.9022608581374426,0.8660300058317555,192.8224334716797,0.42289230297569796,0.28671006944444444,1,0.43202567803376407,0.0032898792726689663,0.002216435185185185
RAP-FSAM3-v2,CaoMei1,0000,CaoMei1_0000,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_CaoMei1_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0000.png,0.9864794409111078,0.8719554843770427,0.9256887578070784,0.9189757765739839,0.8616578896796521,414.6401062011719,0.4426490616244388,0.13042052469135804,1,,0.0020685773121223777,0.001763358410493827
RAP-FSAM3-v2,CaoMei1,0025,CaoMei1_0025,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_CaoMei1_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0025.png,0.9915014138407374,0.916430348342786,0.9524889768893421,0.9471406329100562,0.9092877839708634,717.518798828125,0.5346925672940841,0.13187560281635802,1,0.4520121442115106,0.0013072763089357173,0.0011207561728395063
RAP-FSAM3-v2,CaoMei1,0050,CaoMei1_0050,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_CaoMei1_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0050.png,0.9811600560693274,0.951486321374294,0.9660953843647829,0.9641519577257683,0.9344144225250672,47.209327697753906,0.4536532170119956,0.0816236255787037,1,0.5833705888033305,0.0016791142280807138,0.0015377845293209876
RAP-FSAM3-v2,CaoMei1,0075,CaoMei1_0075,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_CaoMei1_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0075.png,0.9914109209171845,0.9150568103924095,0.9517048730318731,0.9487547373324828,0.9078596747696315,635.318603515625,0.4839201652917312,0.0933447868441358,1,0.08533347692188036,0.0008919521371776783,0.0008017457561728395
RAP-FSAM3-v2,CaoMei1,0100,CaoMei1_0100,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/RAP-FSAM3-v2/mask_CaoMei1_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0100.png,0.9947937595176423,0.903435253430996,0.9469160423855686,0.9422065393921033,0.8991838072727205,545.2479248046875,0.4637951171931906,0.11701461226851852,1,0.07792708444664653,0.0006993106676223313,0.0006092062114197531
UNet_fewshot_seqcv,KongQueZhuYu,0000,KongQueZhuYu_0000,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/UNet_fewshot_seqcv/mask_KongQueZhuYu_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0000.png,0.7271461418603183,0.9327107226951361,0.8171993838289889,0.7825278117784135,0.6909020613080549,409.04193115234375,0.12967575502485856,0.3019191261574074,4,,0.1077392080803736,0.08237979841820987
UNet_fewshot_seqcv,KongQueZhuYu,0025,KongQueZhuYu_0025,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/method_masks/UNet_fewshot_seqcv/mask_KongQueZhuYu_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0025.png,0.8761002675329209,0.8068470386685401,0.8400487690029131,0.7873304024518493,0.7242104207095089,451.3889465332031,0.21163553435304058,0.3218530574845679,3,0.36842522879751505,0.06130081303826556,0.039877507716049386
